"Star_code":"star":"DISTANCE FROM THE SUN":"TEMPERATURE":"relative mass":"star radius":"LUMINOSITY":"type of star"
7660:"Markeb":32.61:2863:0.3:0.37:0.04:"M|5|V"
9769:"Lunarianth":1386.19:2790:0.2:0.05:0.07:"M|1|V"
950:"Bosona":326.936:3809:0.7:0.94:0.31:"K|6|V"
5226:"Albireo":645:3075:0.3:0.45:0.03:"M|3|V"
8615:"Alsciaukat":5.9116:2859:0.3:0.14:0.03:"M|5|V"
4036:"Taika":884.799:2466:0.2:0.65:0.03:"M|7|V"
3560:"Muscida":640:4712:0.6:0.94:0.23:"K|2|V"
3341:"Achernar":768.87:2945:0.2:0.49:0.04:"M|1|V"
7167:"Thoth's Nebula":1440.75:2439:0.1:0.18:0.03:"M|1|V"
6016:"Hawkfire":16.7:2504:0.4:0.33:0.06:"M|6|V"
9638:"Copernicus":44.12:2535:0.3:0.37:0.03:"M|5|V"
4943:"Helvetios":62.87:2423:0.3:0.02:0.04:"M|8|V"
2324:"Mjoltr":344:5675:0.9:1.11:1.32:"G|2|V"
530:"Piautos":925.926:5329:0.9:1:1.49:"G|2|V"
9058:"Sakura Radiance":1425.31:2646:0.1:0.48:0.02:"M|4|V"
4113:"Kiri Horizon":5080:3227:0.3:0.23:0.04:"M|1|V"
8308:"Pharaoh's Veil":543.685:3002:0.1:0.58:0.02:"M|3|V"
7042:"Wurren":307.98:2510:0.1:0.65:0.06:"M|5|V"
217:"Sorairo Mirage":1223.39:2453:0.3:0.67:0.03:"M|0|V"
3310:"Wasat":921.234:4863:0.6:0.9:0.5:"K|2|V"
6812:"Guniibuu":159.1:3184:0.3:0.23:0.03:"M|3|V"
6345:"Spectrion":47.1:3331:0.4:0.57:0.03:"M|1|V"
3586:"Alshain":113.6:5008:0.7:0.76:0.38:"K|0|V"
2012:"Hinotori Whispers":269.3:3021:0.3:0.66:0.05:"M|3|V"
4111:"Franz":1579.28:2879:0.1:0.56:0.04:"M|5|V"
6155:"Theemin":23.62:2563:0.3:0.49:0.01:"M|3|V"
2855:"Stellaria Crypt":1419.23:3376:0.1:0.03:0.01:"M|2|V"
1155:"Ukiyo's Resonance":297.699:5589:0.8:1.01:1.33:"G|4|V"
2865:"Kaze Celestial":1097.45:3962:0.6:0.95:0.18:"K|2|V"
6405:"Asterion Enigma":769.882:3926:0.7:0.75:0.55:"K|4|V"
1798:"Orionara":1394.65:3125:0.2:0.42:0.08:"M|3|V"
5026:"Stormweaver":25.5:2825:0.4:0.51:0.03:"M|0|V"
4478:"Alkes":107.6:5550:1:1.15:1.45:"G|5|V"
997:"Scarabian Cosmos":11.1:2825:0.4:0.32:0.07:"M|2|V"
5356:"Karaka":36.05:4506:0.6:0.71:0.45:"K|3|V"
8014:"Icarian Cipher":77.86:4741:0.8:0.83:0.22:"K|2|V"
4269:"Electra":833.681:2910:0.2:0.63:0.05:"M|4|V"
1277:"Shinju":491.618:3064:0.1:0.37:0.07:"M|4|V"
690:"Cocibolca":28.94:4690:0.8:0.87:0.37:"K|2|V"
9821:"Nembus":6440:4011:0.6:0.94:0.1:"K|5|V"
5375:"Brimstone":82.8:2580:0.4:0.39:0.02:"M|2|V"
13:"Marsic":20.98:3450:0.3:0.68:0.05:"M|1|V"
966:"Alula Australis":980:2540:0.3:0.67:0.07:"M|3|V"
5256:"Darkonix":414.7:2806:0.1:0.51:0.01:"M|6|V"
8977:"Luminous Nexus":271.9:2444:0.3:0.04:0.07:"M|8|V"
5889:"Gomeisa":274.18:3496:0.3:0.04:0.06:"M|0|V"
1153:"Felis":1050.42:3791:0.6:0.86:0.29:"K|0|V"
988:"Lerna":854.42:4215:0.7:0.8:0.12:"K|3|V"
7975:"Quasar Seraph":161.2:4762:0.8:0.87:0.25:"K|2|V"
8709:"Stellarnova":64.4:5554:0.9:1.04:1.19:"G|4|V"
7015:"Secunda Hyadum":1354.65:4034:0.6:0.88:0.3:"K|6|V"
6484:"Pulsariax":7.0375:2607:0.1:0.22:0.01:"M|3|V"
6873:"Porrima":1116.45:4034:0.7:0.82:0.46:"K|5|V"
3008:"Obelisk Shadows":657.023:2961:0.1:0.59:0.01:"M|0|V"
5341:"Astrolithium":5700:2579:0.2:0.14:0:"M|5|V"
3323:"Aniara":260.036:3896:0.5:0.9:0.48:"K|2|V"
8418:"Penumbralix":186.88:5225:1:1.03:0.64:"G|2|V"
2745:"Bibhā":904.814:2976:0.3:0.07:0.03:"M|5|V"
6984:"Tesserion":52.5697:4090:0.5:0.95:0.25:"K|6|V"
3228:"Rosaliadecastro":1091.11:3099:0.2:0.01:0.06:"M|2|V"
8579:"Dracothra":1481.07:3228:0.3:0.16:0.07:"M|3|V"
1860:"Lunarisol":1058.87:2547:0.1:0.05:0.05:"M|5|V"
3688:"Elysian Nebula":34.8523:4421:0.6:0.77:0.23:"K|3|V"
4046:"Nusakan":277.7:2983:0.1:0.27:0.07:"M|2|V"
5627:"Haedus":78.92:5358:1:0.97:1.41:"G|3|V"
7412:"Celestara":96.2338:2408:0.1:0.11:0.06:"M|7|V"
5259:"Asterion Abyss":52.5:3091:0.2:0.12:0.07:"M|4|V"
2648:"Barnard's Star":751.12:4505:0.7:0.82:0.45:"K|0|V"
5606:"Crimson Enigma":1194.17:2808:0.4:0.66:0.02:"M|5|V"
416:"Seginus":1002.1:3025:0.2:0.41:0.07:"M|2|V"
1189:"Inazuma Shadows":80:3249:0.4:0.44:0.07:"M|2|V"
9692:"Eagleeye":54.9:2552:0.2:0.31:0.01:"M|3|V"
1220:"Edasich":338.84:3329:0.3:0.16:0.04:"M|2|V"
2427:"Asterope":190:3214:0.2:0.09:0.04:"M|1|V"
963:"Ran":281.326:4026:0.7:0.87:0.36:"K|2|V"
9746:"Nebulonara":374.827:4342:0.8:0.77:0.54:"K|2|V"
9882:"Alioth":395.196:2612:0.4:0.29:0.08:"M|0|V"
4887:"Quantronix":581.463:2605:0.3:0.38:0.08:"M|2|V"
6531:"Ninja's Horizon":13.602:2956:0.4:0.43:0.08:"M|3|V"
2776:"Selene's Whimsy":219:3400:0.2:0.37:0.01:"M|2|V"
8387:"Eaglecrest":348.371:2723:0.4:0.26:0.04:"M|1|V"
4776:"Mpingo":1344.29:4442:0.5:0.85:0.38:"K|3|V"
5798:"Penumbrion":765.58:2901:0.3:0.18:0.08:"M|2|V"
3890:"Scheat":3040:4633:0.7:0.94:0.19:"K|2|V"
8050:"Arcalís":394.804:2698:0.3:0.23:0.02:"M|5|V"
4707:"Osiris Cascade":768.58:3199:0.3:0.06:0.03:"M|1|V"
3699:"Starglow Spectra":9.49:2609:0.4:0.44:0.06:"M|5|V"
5966:"Alpheratz":1009.49:3728:0.6:0.8:0.36:"K|5|V"
6182:"Arcturus":23.7324:3277:0.1:0.54:0.04:"M|2|V"
9670:"Dofida":37.89:2955:0.3:0.56:0.06:"M|5|V"
3224:"Minchir":1754.39:2518:0.3:0.5:0.03:"M|8|V"
1351:"Geisha's Mirage":356.024:3131:0.1:0.19:0.01:"M|2|V"
3107:"Nebula Obscura":265.471:5356:1:1.03:0.67:"G|5|V"
9398:"Elkurud":723.1:2574:0.3:0.2:0.05:"M|1|V"
3781:"Tejat":105.1:2768:0.2:0.3:0:"M|2|V"
5394:"Thunderpeak":720.22:2497:0.2:0.58:0.08:"M|7|V"
4965:"Koi's Whisper":249.56:3963:0.6:0.75:0.12:"K|6|V"
4573:"Alshat":561.929:4462:0.8:0.72:0.25:"K|2|V"
460:"Alnair":778.938:4196:0.6:0.87:0.13:"K|5|V"
3867:"Runeblade":259.5:4009:0.8:0.87:0.37:"K|3|V"
9173:"Aljanah":15.87:2997:0.4:0.11:0.07:"M|4|V"
3710:"Abyssal Echo":51.4359:2769:0.1:0.09:0.05:"M|0|V"
1083:"Fulu":1332.09:5574:1:0.97:0.7:"G|4|V"
9104:"Moldoveanu":2300:2698:0.4:0.53:0.02:"M|3|V"
7887:"Infinity Iris":26.52:3109:0.1:0.37:0.02:"M|2|V"
7039:"Alniyat":23.2:3865:0.7:0.71:0.38:"K|3|V"
7926:"Taiyi":1451.8:2822:0.4:0.31:0.02:"M|4|V"
5326:"Sekhmet's Mirage":3900:4213:0.7:0.85:0.41:"K|5|V"
8788:"Lunar Mirage":285.91:2436:0.2:0.32:0.08:"M|5|V"
7150:"Ankh Seraph":169:2856:0.1:0.61:0.05:"M|5|V"
5975:"Nemea Residue":62.7792:3140:0.3:0.17:0.06:"M|2|V"
6379:"Kornephoros":180.29:4781:0.8:0.81:0.29:"K|2|V"
9614:"Etherionara":899.38:5711:0.9:0.99:0.82:"G|3|V"
3118:"Dabih":151.791:2541:0.4:0.28:0.05:"M|4|V"
1496:"Mirfak":433:2658:0.2:0.51:0.01:"M|5|V"
5506:"Ain":1507.84:2966:0.2:0.1:0.01:"M|5|V"
8055:"Bonsai Gaze":628.417:3200:0.3:0.23:0.03:"M|1|V"
2838:"Merak":661.72:3804:0.7:0.72:0.14:"K|6|V"
1723:"Cosmaraith":22.0016:2847:0.1:0.6:0.04:"M|4|V"
5916:"Fumalsamakah":927.386:3424:0.1:0.16:0.02:"M|0|V"
2195:"Isis' Labyrinth":1044.5:4488:0.8:0.95:0.22:"K|1|V"
6090:"Mikado Serenity":523.177:2542:0.3:0.47:0.04:"M|0|V"
5899:"Xihe":6649:5410:0.8:1.12:1.16:"G|5|V"
6705:"Sansuna":1198.75:4156:0.8:0.83:0.59:"K|3|V"
4903:"Heze":842.886:4334:0.5:0.85:0.21:"K|0|V"
4664:"Amaterasu":7100:4414:0.6:0.82:0.52:"K|2|V"
290:"Inari's Cascade":3.29:2898:0.3:0.66:0.06:"M|1|V"
4180:"Algol":294.6:5221:1:1.08:1.48:"G|2|V"
5021:"Nyxian Whispers":738.47:2668:0.2:0.14:0:"M|7|V"
7302:"Helionara":126:4508:0.6:0.79:0.24:"K|1|V"
9905:"Toliman":1089.04:5387:0.8:1.15:0.75:"G|4|V"
1701:"Kamikaze Resonance":64.97:2415:0.3:0.5:0.01:"M|7|V"
6632:"Starlight Haven":798.3395:4688:0.5:0.77:0.56:"K|2|V"
6713:"Sadalbari":39.6:4846:0.6:0.92:0.44:"K|0|V"
2242:"Giausar":7070:3227:0.4:0.2:0.06:"M|1|V"
2856:"Sadachbia":421.408:4285:0.7:0.81:0.36:"K|0|V"
2084:"Riftwarder":284.892:3883:0.6:0.86:0.16:"K|7|V"
725:"Sagarmatha":83.8:4487:0.7:0.78:0.22:"K|2|V"
9654:"Ma'at's Silence":96.5:5160:0.5:0.89:0.27:"K|0|V"
4600:"Cosmic Elegance":5370:3943:0.6:0.7:0.56:"K|7|V"
1700:"Miram":108.4:2870:0.3:0.01:0.08:"M|5|V"
675:"Sāmaya":951.43:3148:0.4:0.47:0.02:"M|2|V"
8406:"Taiyangshou":567.45:3085:0.2:0.14:0.07:"M|4|V"
9448:"Eltanin":86.25:2481:0.4:0.62:0.03:"M|2|V"
5068:"Capella":32.36:2782:0.2:0.57:0.03:"M|5|V"
8782:"Aladfar":501:2759:0.2:0.1:0.03:"M|6|V"
8967:"Meridiana":1402.72:5565:0.8:1.11:1.18:"G|4|V"
5534:"Talitha":30:3235:0.3:0.1:0.08:"M|2|V"
6659:"Shogun's Resonance":628.457:5301:1:1.08:0.89:"G|4|V"
9014:"Nile Celestial":674.627:5532:0.9:0.98:1.01:"G|4|V"
1381:"Aquilan Cipher":537.21:3410:0.4:0.32:0.07:"M|2|V"
651:"Rotanev":27.39:2845:0.1:0.62:0.01:"M|5|V"
4833:"Yoru Ascendance":806.127:2864:0.3:0.17:0.04:"M|3|V"
9522:"Alpherg":43:2508:0.2:0.31:0.07:"M|8|V"
4213:"Axólotl":402.042:4789:0.7:0.74:0.42:"K|2|V"
2617:"Enif":879.65:3821:0.6:0.83:0.28:"K|7|V"
2593:"Inquill":325.1:3386:0.4:0.49:0.07:"M|2|V"
6390:"Macondo":151.731:4497:0.7:0.83:0.56:"K|4|V"
4379:"Arkab Prior":1305.99:2675:0.2:0.3:0.01:"M|7|V"
2611:"Sakuya Nebula":1100.38:2531:0.4:0.1:0.07:"M|5|V"
6649:"Uklun":671.592:2458:0.3:0.17:0.04:"M|2|V"
9561:"Nahn":27.9956:2679:0.3:0.04:0:"M|5|V"
8266:"Olympus Anomaly":49.8063:3129:0.4:0.26:0.04:"M|2|V"
8104:"Alnasl":455:3475:0.1:0.36:0.04:"M|0|V"
6962:"Orionyx":766:2929:0.3:0.38:0.05:"M|1|V"
5724:"Rastaban":882.223:3879:0.7:0.72:0.09:"K|3|V"
4221:"Menkib":47.2:2947:0.1:0.35:0.03:"M|5|V"
4905:"Photonara":296.93:3786:0.7:0.93:0.48:"K|5|V"
1942:"Cursa":901.795:4041:0.7:0.88:0.5:"K|2|V"
78:"Sphinx Nebula":772.83:3010:0.2:0:0.07:"M|3|V"
7977:"Radiara":1261.67:4060:0.7:0.73:0.22:"K|3|V"
1285:"Clandestine Nebula":660.75:2818:0.2:0.5:0.05:"M|4|V"
2011:"Kaveh":522.605:3358:0.2:0.68:0.06:"M|2|V"
2357:"Hannya Cosmos":850.847:2455:0.3:0.19:0.06:"M|2|V"
8177:"Astrophia":78:3260:0.4:0.5:0.06:"M|2|V"
3363:"Tupã":48.36:2881:0.1:0.04:0.07:"M|5|V"
4782:"Umi Celestial":305.4:2660:0.2:0.27:0:"M|4|V"
2124:"Yami Silence":676.224:5478:0.9:0.97:1.32:"G|5|V"
1275:"Acrux":1026.8:3172:0.4:0.04:0.05:"M|2|V"
9994:"Ombraflux":885.818:4656:0.8:0.8:0.37:"K|3|V"
98:"Ma'at's Cascade":758.438:2705:0.4:0.35:0.03:"M|0|V"
9975:"Lunarisys":522.22:3046:0.4:0.54:0.01:"M|3|V"
8504:"Fuyue":327.665:2746:0.4:0.53:0.08:"M|1|V"
1653:"Fjellstone":42.5:3256:0.3:0.49:0.05:"M|2|V"
3914:"Samurai's Ember":129.7:3097:0.4:0.64:0.04:"M|2|V"
6202:"Polis":385.996:2413:0.1:0.59:0:"M|8|V"
9563:"Shaula":368:3346:0.4:0.28:0.01:"M|1|V"
8785:"Kang":240.9:3923:0.6:0.8:0.27:"K|3|V"
7324:"Olympian Flux":712.099:3050:0.2:0.37:0.04:"M|3|V"
1222:"Solarianth":659.81:3400:0.4:0.14:0.05:"M|2|V"
7582:"Starshara":422.1:4654:0.6:0.96:0.21:"K|2|V"
5847:"Bastet's Silence":20.6:2608:0.4:0.48:0.04:"M|0|V"
4131:"Kōkei Labyrinth":773.85:2462:0.2:0.34:0.04:"M|5|V"
8518:"Stellarnox":500.395:2632:0.3:0.7:0.01:"M|2|V"
608:"Igniflux":513.107:2521:0.1:0.47:0.03:"M|8|V"
2337:"Blizzardclaw":1106.9:2829:0.4:0.07:0.05:"M|5|V"
6929:"Ebon Labyrinth":965.624:3858:0.5:0.73:0.17:"K|0|V"
